Date,BP,COP,CVX,EQNR,OKE,PXD,XOM
12/11/2017,39.93,51.69,120.42,20.21,53.4,158.67,83.03
12/12/2017,40.66,51.96,119.68,20.77,53.4,158.99,82.76
12/13/2017,40.65,51.68,119.93,20.55,53.22,157.06,83.12
12/14/2017,40.63,52.31,119.53,20.43,52.74,156.58,82.9
12/15/2017,40.28,52.17,119.73,20.15,52.16,155.83,83.03
12/18/2017,40.84,52.34,119.7,20.31,52.35,159.31,82.94
12/19/2017,40.64,52.68,119.84,20.19,51.86,160.2,82.44
12/20/2017,40.95,54.25,120.89,20.47,51.51,167.2,82.87
12/21/2017,41.68,55.95,124.82,21.05,52.22,168.82,83.85
12/22/2017,41.29,55.5,124.98,21.03,53.21,171.12,83.97
12/26/2017,41.69,56.23,125.98,21.29,53.26,173.99,83.98
12/27/2017,41.72,55.59,125.55,21.35,53.17,172.44,83.9
12/28/2017,41.87,55.18,125.58,21.41,53.49,172.58,84.02
12/29/2017,42.03,54.89,125.19,21.42,53.45,172.85,83.64
1/2/2018,42.38,55.32,127.58,22,54.65,172.92,85.03
1/3/2018,42.87,56.34,128.51,22.41,55.54,176.34,86.7
1/4/2018,43.04,56.99,128.11,22.68,56.2,177.27,86.82
1/5/2018,43.1,56.88,127.9,22.64,56.06,176.51,86.75
1/8/2018,43.08,57.46,128.53,22.76,56.64,178.53,87.14
1/9/2018,42.87,57.93,127.84,22.74,56.49,177.95,86.77
1/10/2018,42.9,57.65,128.66,22.86,56.74,178.7,86.08
1/11/2018,43.27,59.18,132.57,23.2,58.36,184.17,86.93
1/12/2018,43.91,60.05,133.6,23.52,58.67,186.15,87.52
1/16/2018,42.46,58.84,132.01,23.23,58.8,182.51,86.97
1/17/2018,42.88,59.86,132.36,23.47,59.41,184.32,88
1/18/2018,42.9,59.76,131.59,23.36,58.14,184.38,87.43
1/19/2018,42.4,59.75,131.3,23.19,58.32,183.17,87.15
1/22/2018,43.39,60.67,132.56,23.68,59.88,186.3,88.25
1/23/2018,43.24,60.47,131.02,23.6,60.48,186.01,88.3
1/24/2018,43.94,60.49,131.39,24.22,60.71,188.33,88.53
1/25/2018,43.74,59.48,130.65,24.26,60.58,188.5,88.37
1/26/2018,43.81,60.39,131.19,24.12,60.15,188.36,89
1/29/2018,43.35,59.66,128.48,23.74,59.49,187,88.01
1/30/2018,42.81,58.46,125.23,23.2,58.73,182.66,86.78
1/31/2018,42.79,58.81,125.35,23.44,58.86,182.91,87.3
2/1/2018,43.36,59.35,125.57,23.83,59.74,186.65,89.07
2/2/2018,41.16,57.72,118.58,22.71,57.75,178.74,84.53
2/5/2018,39.78,55.94,112.62,21.97,55.56,171.82,79.72
2/6/2018,40.57,55.94,117.18,22.48,56.42,173.95,78.35
2/7/2018,40,55.63,115.29,22.59,56.58,176.2,76.94
2/8/2018,39.55,53.24,112.3,21.71,54.4,169.16,76.07
2/9/2018,39.11,52.02,113.5,21.51,54.33,165.05,75.78
2/12/2018,39.87,53.41,113.98,21.93,56.55,171.03,76.42
2/13/2018,39.69,53.32,113.29,22.13,56.84,172.17,76.3
2/14/2018,40.37,55.51,113.63,22.35,57.47,179.5,76.46
2/15/2018,39.84,54.54,112.53,22.46,57.8,179.59,76.21
2/16/2018,39.62,54.65,112.14,22.53,56.91,178.79,76.54
2/20/2018,39.52,54.84,110.98,22.46,57.02,178.25,75.75
2/21/2018,38.84,53.75,109.06,22.33,56.1,174.73,74.89
2/22/2018,39.25,54.91,109.89,22.59,57.18,177.41,75.86
2/23/2018,40.1,57.05,112.59,23.18,58.02,180,77.53
2/26/2018,40.29,56.59,114.6,23.25,57.47,179.69,78.84
2/27/2018,39.5,55.83,113.61,22.84,57,174.67,77.5
2/28/2018,38.86,54.31,111.92,22.63,56.33,170.23,75.74
3/1/2018,38.94,53.88,112.04,22.64,56.51,169.16,75.2
3/2/2018,38.7,54.06,111.64,22.69,57.08,168.89,75.55
3/5/2018,39.16,53.99,113.15,22.79,56.91,171.69,76.27
3/6/2018,39.55,54.06,113.65,23.2,57.02,169.96,76.18
3/7/2018,39.31,54.07,113.84,22.76,56.71,170.17,74.26
3/8/2018,39.46,53.57,113.35,22.61,56.6,167.68,74.12
3/9/2018,39.66,55.06,117.22,22.91,57.31,171.53,74.56
3/12/2018,39.85,54.74,116.79,22.91,57.59,171.19,75.24
3/13/2018,39.55,53.96,116.46,23.03,57.76,169.56,74.53
3/14/2018,38.87,53.96,115.13,23.06,57.16,169.04,73.6
3/15/2018,39.03,54.03,115.58,23.01,56.64,166.57,74.42
3/16/2018,39.48,54.93,115.4,23.24,57.81,169.34,75.12
3/19/2018,38.75,53.57,113.89,22.72,56.47,166.24,74.15
3/20/2018,39.04,54.7,114.5,23.07,57.64,169.86,73.99
3/21/2018,40.13,57.04,117.04,23.7,58.46,175.37,75.04
3/22/2018,39.03,56.5,113.7,23.2,57.33,172.34,73.5
3/23/2018,39.12,57.74,112.98,23.33,56.75,172.47,72.89
3/26/2018,40.42,59.08,115.35,23.83,57.02,175.57,74
3/27/2018,39.97,59.14,114.66,23.59,56.96,171.75,73.7
3/28/2018,39.6,58.73,112.1,23.27,55.63,167.52,72.81
3/29/2018,40.54,59.29,114.04,23.65,56.92,171.78,74.61
4/2/2018,39.91,58.09,112.24,23.26,56.14,166.91,73.22
4/3/2018,40.71,60.03,114.83,23.8,56.6,169.46,75.02
4/4/2018,41.03,59.56,114.48,23.95,56.52,169.28,74.87
4/5/2018,41.92,60.46,117.29,24.45,57.44,172.43,76.02
4/6/2018,41.76,59.26,114.76,24.27,56.69,168.13,74.87
4/9/2018,41.66,60.62,115.98,24.65,56.75,169.35,74.87
4/10/2018,42.78,62.34,118.85,25.48,58.31,178.32,77.07
4/11/2018,43.06,63.23,119.25,25.9,58.62,181.78,77.43
4/12/2018,43.06,63.24,119.23,25.58,58.32,182.61,77.22
4/13/2018,42.96,64.9,119.92,25.51,58.51,188.32,77.84
4/16/2018,42.72,65.73,120.7,25.51,59.75,191.13,78.54
4/17/2018,42.65,66.51,121.46,25.56,59.67,191.13,78.33
4/18/2018,43.53,66.42,123.82,26.18,59.83,194.45,79.22
4/19/2018,43.67,66.31,123.71,26.01,59.74,195.47,79.42
4/20/2018,43.5,65.79,122.31,25.6,59.54,194.95,79
4/23/2018,43.91,65.48,123.58,25.62,59.96,197.35,79.57
4/24/2018,44.24,65.31,122.54,25.35,59.39,196.06,78.35
4/25/2018,44.17,65.06,122.72,24.96,59.6,198.9,79.5
4/26/2018,44.85,66.97,124.22,25.98,60.13,200.73,80.86
4/27/2018,44.22,64.95,126.62,25.81,59.88,199.29,77.79
4/30/2018,44.59,65.5,125.11,25.6,60.22,201.55,77.75
5/1/2018,44.8,65.71,124.86,25.13,60.49,198.86,76.95
5/2/2018,44.7,65.45,125.49,25.38,62.57,196.33,76.8
5/3/2018,44.73,65.99,126.01,25.63,62.84,192.14,76.54
5/4/2018,45.34,66.86,125.53,25.68,63.45,194.19,76.9
5/7/2018,45.69,66.77,124.94,25.64,64.07,195.8,77.74
5/8/2018,45.33,67.74,126.57,25.8,63.94,197.65,78.09
5/9/2018,46.78,68.7,128.72,26.65,64.71,201.52,79.93
5/10/2018,45.88,69.34,128.82,27.04,65.3,203.19,81.72
5/11/2018,45.83,69.44,129.84,27.13,65.82,202.17,81.28
5/14/2018,46.4,69.59,130.39,27.23,66.59,201.62,81.83
5/15/2018,46.79,70.09,129.74,27.32,66.67,203.05,81.79
5/16/2018,46.71,69.85,129.56,27.14,66.65,206.08,82.02
5/17/2018,47.19,70.66,129.46,27.36,66.52,212.31,81.88
5/18/2018,47.38,70.66,127.86,27.18,66.27,209.64,81.3
5/21/2018,47.79,70.66,129.37,27.4,66.49,209.84,82.28
5/22/2018,47.09,70.13,128.23,27.04,66.06,202.68,81.64
5/23/2018,46.45,69.12,128.7,26.62,66.73,199.5,82.15
5/24/2018,45.75,68.45,126.61,26.12,66.38,193.23,80.27
5/25/2018,44.35,65.47,122.19,25.2,65.89,190.64,78.71
5/29/2018,44.54,65.71,121.39,25.02,66.3,190.88,78.42
5/30/2018,45.71,68.05,125.16,25.92,68.23,196.62,81.5
5/31/2018,45.82,67.39,124.3,26.25,68.16,196.62,81.24
6/1/2018,45.92,68.29,123.85,26.26,68.51,191.91,81.83
6/4/2018,45.96,67.9,122.26,26.19,68.3,190.65,80.97
6/5/2018,46.29,67.56,122.73,26.16,68.57,191.16,80.68
6/6/2018,46.28,67.88,123.38,26.39,67.66,190.98,82.06
6/7/2018,47.2,69.48,126.96,27.07,68.55,195.42,82.88
6/8/2018,47.04,69.43,126.44,26.85,68.45,193.24,83.6
6/11/2018,47.12,70.49,127.56,27.17,69.02,191.54,83.1
6/12/2018,46.12,69.43,127.08,26.81,69.24,192.95,82.42
6/13/2018,46.01,69.62,127.07,26.84,68.87,192.86,81.51
6/14/2018,46.44,68.13,126.51,26.95,69.34,191.45,81.89
6/15/2018,45.13,65.36,124.04,26.52,67.78,184.2,80.66
6/18/2018,45.35,66.6,125.97,26.54,68.52,184.6,80.82
6/19/2018,45.15,66.26,125.54,26.17,68.79,180.14,80.7
6/20/2018,44.76,67.47,125.29,26.12,70.07,183.24,80.45
6/21/2018,44.16,65.11,122.59,25.51,68.78,178.02,79.69
6/22/2018,45.78,67.78,125.1,26.48,69.99,185.65,81.38
6/25/2018,44.24,66.14,122.61,25.74,68.7,182.27,79.74
6/26/2018,44.89,67.34,124.16,26.14,69.72,186.28,80.64
6/27/2018,45.44,68.74,126,26.33,69.75,192.8,81.71
6/28/2018,45.67,68.41,125.66,26.29,69.93,188.85,81.97
6/29/2018,45.66,69.62,126.43,26.41,69.83,189.24,82.73
7/2/2018,45.2,68.59,124.25,26.09,68.95,185.21,81.76
7/3/2018,45.9,69.56,124.73,26.37,69.33,186.19,82.24
7/5/2018,46,68.93,123.98,27.1,70.23,183.33,82.31
7/6/2018,45.94,69.65,124.14,26.98,71.21,185.02,82.33
7/9/2018,46.6,71,125.99,27.62,71.31,189.24,82.9
7/10/2018,47.05,71.74,127.59,27.92,71.22,189.82,83.66
7/11/2018,45.14,70.05,123.52,26.95,70.31,182.59,82.59
7/12/2018,45.35,71.45,124.26,26.99,70.86,182.36,82.69
7/13/2018,45.37,72,124.04,26.81,71.4,184.55,83.31
7/16/2018,44.62,70.58,122.98,26.43,70.01,183,82.49
7/17/2018,44.43,70.28,121.91,26.29,70.33,182.64,82.31
7/18/2018,44.25,70.35,121.53,26.12,70.13,182.24,82.22
7/19/2018,44.44,69.69,121.67,25.84,70.44,182.97,82.01
7/20/2018,44.54,70.01,122.27,25.97,69.93,180.95,81.4
7/23/2018,44.25,69.98,121.33,25.88,70.15,181.31,81.4
7/24/2018,44.82,70.85,123.85,26.14,70.38,187.17,83.01
7/25/2018,45.04,71.51,124.9,26.36,70.89,188.65,83.59
7/26/2018,44.53,71.8,123.95,25.89,71.29,188.45,84.24
7/27/2018,44.51,71.45,125.97,26.03,70.12,186.02,81.92
7/30/2018,44.41,72.27,127.83,26.2,70.58,191.27,81.74
7/31/2018,45.09,72.17,126.27,26.46,70.44,189.27,81.51
8/1/2018,44.53,71.81,125.39,26.36,68.12,187.66,80.39
8/2/2018,43.77,71.56,123.76,26.11,68.5,188.58,79.91
8/3/2018,43.97,71.29,124.05,26.15,67.51,184.11,80.2
8/6/2018,44.13,71.73,124.3,26.17,68.21,186.11,80.18
8/7/2018,44.72,72.9,125.18,26.65,68.24,186.57,81.27
8/8/2018,44.63,71.39,123.88,26.44,68.61,188.03,80.73
8/9/2018,43.53,71.75,122.53,25.88,68.74,185.65,80.32
8/10/2018,42.99,71.94,123.34,25.68,68.9,186.14,79.42
8/13/2018,42.68,71.07,122.44,25.71,68.04,183.12,78.56
8/14/2018,42.61,72.15,122.58,25.49,68.55,183.34,78.31
8/15/2018,41.53,67.82,117.94,24.69,66.95,173.69,76.94
8/16/2018,41.72,69.41,117.66,24.98,67.15,173.09,78
8/17/2018,41.91,69.77,117.8,25.14,67.52,173.2,78.26
8/20/2018,42.38,70.52,117.75,25.52,67.84,172.51,78.81
8/21/2018,42.46,70.89,117.94,25.55,67.47,173.74,78.83
8/22/2018,42.98,72,118.92,25.99,68.22,176.05,79.96
8/23/2018,42.94,72.05,118.1,25.73,67.22,174.86,79.08
8/24/2018,43.42,72.61,119.01,25.92,67.49,176.04,79.62
8/27/2018,43.87,72.84,120.35,26.28,67.81,177.39,80.4
8/28/2018,43.26,72.05,119.86,26.12,67.32,175.79,80.28
8/29/2018,43.39,73.54,120.22,26.37,66.68,175.62,80.86
8/30/2018,43.58,73.56,119.81,26.26,66.45,174.74,80.51
8/31/2018,42.88,73.43,118.46,25.77,65.91,174.7,80.17
9/4/2018,42.72,73.11,118.87,25.68,65.7,171.1,80.29
9/5/2018,42.78,73,118.92,25.25,66.08,169.22,81.36
9/6/2018,42.21,70.54,115.23,25,66.01,164.63,80.46
9/7/2018,42.03,70.22,114.6,24.9,65.84,162.19,81.83
9/10/2018,42.09,71.15,114.48,24.98,64.56,163.22,81.71
9/11/2018,42.65,71.47,115.02,25.88,65.02,166.42,82.86
9/12/2018,43.11,71.97,115.79,26.36,65.11,169.97,83.13
9/13/2018,43.42,72.55,116.3,26.52,65.96,170.17,82.32
9/14/2018,43.26,73.5,117.38,26.44,66.39,170.43,82.92
9/17/2018,43.24,74.24,117.51,26.41,67.97,171.11,83.41
9/18/2018,43.56,75.04,118.13,26.62,69.14,173.79,83.63
9/19/2018,43.98,75.53,119.51,26.54,69.52,174,84.63
9/20/2018,44.57,75.36,119.42,26.45,68.61,171.39,84.82
9/21/2018,44.67,76.28,121.13,26.63,69.11,172.52,85.17
9/24/2018,45.22,77.06,122.62,27.64,67.87,174.85,86.6
9/25/2018,46.32,78.11,123.37,28.7,68.43,177.38,86.5
9/26/2018,46.26,77.28,121.95,28.28,68.41,174,85.78
9/27/2018,46.87,77.52,122.47,28.35,68.18,172,85.77
9/28/2018,46.1,77.4,122.28,28.2,67.79,174.19,85.02
10/1/2018,46.77,79.89,124.39,28.41,68.95,178.22,85.81
10/2/2018,46.81,78.28,124.74,28.09,67.88,178.19,86.46
10/3/2018,46.99,78.57,125.31,28.22,68.43,183.57,86.15
10/4/2018,46.77,78.28,124.95,27.66,68.48,181.18,85.58
10/5/2018,46.5,78.39,125.33,27.82,68.61,183.38,85.34
10/8/2018,45.81,78.28,124.84,27.47,68.4,181.84,86.13
10/9/2018,46.01,79.4,126.82,28.23,68.72,187.92,86.51
10/10/2018,45.15,75.09,122.6,27.48,67.31,179.3,84.52
10/11/2018,44.13,72.79,118.43,26.74,65.22,171.66,81.6
10/12/2018,44.55,73.83,117.77,26.88,65.02,173.54,81.38
10/15/2018,44.5,73.27,116.94,27.06,64.81,173.29,80.82
10/16/2018,44.7,73.8,117.51,27.38,67.46,173.56,81.2
10/17/2018,44.35,72.48,117.29,27.05,67.02,170.18,81.5
10/18/2018,43.86,72.59,117.47,26.39,66.92,167.9,81.85
10/19/2018,44,72.49,118.14,26.98,67.79,166.78,81.97
10/22/2018,43.14,72.05,117.21,26.38,66.98,163.02,81.15
10/23/2018,42.3,69.22,113.4,25.66,65.9,158.98,79.84
10/24/2018,40.99,65.69,110.21,25.03,63.64,149.98,77.62
10/25/2018,41.59,68.02,111.58,25.65,64.61,153.61,78.31
10/26/2018,41.1,68.48,111.53,25.65,63.34,149.66,77.53
10/29/2018,41.03,67.35,108.93,25.41,63.23,143.08,77.05
10/30/2018,42.21,69.52,110.85,25.57,63.27,145.78,78.78
10/31/2018,43.37,69.9,111.65,25.7,65.6,147.27,79.68
11/1/2018,42.65,69.58,111.17,25.56,64.81,149.58,80.67
11/2/2018,41.6,67.84,114.73,25.18,62.53,146.9,81.95
11/5/2018,42.61,69.03,118.94,25.7,63.95,148.28,81.64
11/6/2018,42.66,69.5,118.9,25.57,63.69,148.52,81.99
11/7/2018,43.11,70.03,120.87,25.98,64.07,161.71,83.03
11/8/2018,41.27,66.91,119.36,25.09,63.97,156.51,81.71
11/9/2018,41.24,66.73,119.51,24.8,63.09,159.82,80.87
11/12/2018,40.87,65.14,117.39,24.4,62.39,154.32,79.83
11/13/2018,39.81,63.72,115.35,23.58,61.01,150.3,78
11/14/2018,40.33,64.12,115.72,23.97,60.37,150.68,77.39
11/15/2018,41.16,65.21,116.95,24.36,61.36,154.86,78.19
11/16/2018,40.84,66.12,119.06,24.78,62.2,156.49,78.96
11/19/2018,40.92,66.44,119.42,24.36,62.28,157.18,79.22
11/20/2018,40.1,63.99,116.1,23.25,60.34,151.14,76.97
11/21/2018,41.27,65.48,117.57,23.96,60.99,153.96,77.56
11/23/2018,39.89,63.8,113.6,22.89,59.1,147.17,75.49
11/26/2018,40.53,64.7,114.98,23.05,59.53,150.24,76.98
11/27/2018,40.32,65.28,115.21,23.15,59.75,147.12,77.05
11/28/2018,40.84,66.35,118.14,23.42,60.52,147.9,78.45
11/29/2018,40.48,66.87,118.85,23.53,61.34,149.17,79.06
11/30/2018,40.35,66.18,118.94,23.38,61.43,147.75,79.5
12/3/2018,41.19,69.11,120.67,24.38,62.75,153.38,81.22
12/4/2018,40.95,66.92,117.24,23.95,60.6,145.68,79.43
12/6/2018,39.59,66.61,115.91,23,59.37,142.62,78.39
12/7/2018,39.51,65.91,115.49,23.18,59.99,143,77.64
12/10/2018,39.37,65.2,114.94,22.95,59.16,140.56,76.54
12/11/2018,39.08,65.44,115.47,22.74,58.98,138.67,76.68
12/12/2018,39.05,65.27,115.62,22.9,59.71,140.36,76.02
12/13/2018,39.29,66.13,115.94,22.97,61.45,138.6,76.98
12/14/2018,38.66,64.55,113.83,22.1,60.19,137.14,75.58
12/17/2018,38.41,63.12,112.45,21.93,58.6,133.43,74.04
12/18/2018,37.82,61.91,109.74,21.26,56.47,132.07,72
12/19/2018,37.65,61.28,107.83,21.41,55.89,132.57,70.78
12/20/2018,37.26,60,104.98,21.01,54.52,128.62,68.63
12/21/2018,37.67,59.8,104.21,20.75,53.9,125.08,68.12
12/24/2018,36.65,57.01,100.99,20.15,50.79,120.51,65.51
12/26/2018,38.06,61.5,107.39,21.23,53.7,130.03,68.64
12/27/2018,37.73,62.23,109.32,21.03,53.32,130.08,68.94
12/28/2018,38.13,61.67,108.65,21.12,52.98,130.51,68.17
12/31/2018,37.92,62.35,108.79,21.17,53.95,131.52,68.19
1/2/2019,38.59,63.38,110.69,21.62,54.41,134.3,69.69
1/3/2019,38.81,62.18,108.57,21.67,54.28,134.73,68.62
1/4/2019,40.03,63.75,110.82,22.29,56.65,139.29,71.15
1/7/2019,40.16,63.47,112.26,22.48,57.64,142.32,71.52
1/8/2019,40.03,64.32,111.77,22.58,58.87,142.2,72.04
1/9/2019,40.36,66.45,113.27,22.92,59.73,145.81,72.42
1/10/2019,40.7,67.94,113.45,22.86,60.04,145.24,72.05
1/11/2019,40.24,66.39,112.54,22.61,59.8,142.24,71.72
1/14/2019,40.42,65.61,111.72,22.28,59.37,142.89,71.63
1/15/2019,40.24,66.03,112.12,22.43,60.96,143.03,71.67
1/16/2019,40.12,65.66,111.4,22.24,61.17,143.54,71.64
1/17/2019,40.13,67.06,111.96,22.41,61.9,143.27,72.13
1/18/2019,40.76,67.9,114.37,22.76,63.19,144.9,72.99
1/22/2019,40.08,65.75,112.34,22.14,62.58,139.98,71.89
1/23/2019,40.12,65.86,111.39,21.86,62.55,137.42,71.3
1/24/2019,40.11,66.12,113.51,22.18,62.65,138.31,71.4
1/25/2019,40.11,66.99,113.22,22.35,62.44,140.23,71.72
1/28/2019,39.57,65.35,112.17,22,62.29,139.71,71.24
1/29/2019,40.2,65.3,111.83,22.19,63.6,140.2,71.51
1/30/2019,40.67,65.69,113.01,22.59,64.2,141.51,72.29
1/31/2019,41.12,67.69,114.65,22.78,64.21,142.32,73.28
2/1/2019,41.34,68.68,118.37,23.02,65.16,143.01,75.92
2/4/2019,41.39,69.93,119.74,23.33,65.99,144.57,74.82
2/5/2019,42.82,69.26,119.48,23.47,66.21,143.59,75.59
2/6/2019,43.04,69.11,118.88,23.19,65.77,141.79,75.26
2/7/2019,42.7,67.48,118.23,22.57,65.14,136.79,74.68
2/8/2019,42.49,66.26,117.58,22.6,65.02,135.71,73.98
2/11/2019,42.21,66.74,116.95,22.31,65.05,137.65,74.1
2/12/2019,42.42,67.45,118.72,22.93,65.21,141.39,75.4
2/13/2019,42.64,67.78,119.57,22.86,66.08,145.95,76.25
2/14/2019,41.87,69.1,118.16,22.64,66.68,143.08,76.27
2/15/2019,42.29,70.18,119.35,23.1,67.71,145.35,77.71
2/19/2019,42.38,69.49,119.31,23.03,68.58,145.56,78.23
2/20/2019,42.48,70.65,120.28,23.1,68.12,141.28,78.53
2/21/2019,42.29,70.24,119.14,22.63,67.8,136.15,77.82
2/22/2019,42.46,69.97,119.39,22.66,67.87,142.13,78.42
2/25/2019,42.51,69.25,119.62,22.67,67.65,142.93,78.5
2/26/2019,42.52,68.92,119.94,22.57,64.29,142.76,78.66
2/27/2019,42.84,69.22,120.08,22.63,65.15,141.57,79.47
2/28/2019,42.65,67.85,119.58,22.46,64.26,140.95,79.03
3/1/2019,42.58,68.93,122.03,22.35,65.87,144.46,80
3/4/2019,42.64,69.9,122.12,22.47,65.9,144.05,80.31
3/5/2019,42.74,69.01,123.29,22.37,65.95,142.36,80.19
3/6/2019,42.7,68.29,123.53,22.42,65.43,138.75,79.28
3/7/2019,42.63,67.95,121.94,22.16,65.89,136.32,80.16
3/8/2019,42.25,65.43,121.62,21.71,65.58,130.36,79.01
3/11/2019,42.33,65.87,123.62,21.72,66.29,132.44,79.78
3/12/2019,42.46,65.63,123.9,21.98,66.75,135.03,80
3/13/2019,43.83,67.35,124.67,22.54,67.31,135.68,80.71
3/14/2019,43.95,67.02,124.6,22.62,67.12,136.37,80.44
3/15/2019,43.87,67.59,125.31,22.48,66.85,135.67,80.15
3/18/2019,44.24,67.61,125.88,22.88,68.37,138.58,81.08
3/19/2019,44.47,67.35,125.28,22.74,68.31,138.21,80.87
3/20/2019,44.53,67.54,124.69,22.89,68.8,144.44,81.32
3/21/2019,44.53,68.14,125.86,23,69.85,145.59,81.79
3/22/2019,43.95,66.07,123.09,22.5,69.01,140.56,80.48
3/25/2019,43.53,67.07,122.89,22.55,69.28,139.93,79.92
3/26/2019,43.82,68.56,124.13,22.48,69.29,143.07,80.96
3/27/2019,43.59,67.91,122.79,22.05,68.84,147.15,80.34
3/28/2019,43.63,67.38,123.02,22.04,69.38,152.91,80.74
3/29/2019,43.72,66.74,123.18,21.97,69.84,152.28,80.8
4/1/2019,44.09,67.69,124.94,22.3,70.35,150.99,81.73
4/2/2019,44.23,66.35,124.93,22.27,70.21,148.18,81.38
4/3/2019,44.23,65.51,123.89,22.43,69.32,146.06,80.9
4/4/2019,44.15,65.16,124.8,22.27,69.48,147.52,82.05
4/5/2019,44.53,66.12,126.42,22.66,70.54,150.68,82.49
4/8/2019,45.23,66.55,126.68,23.03,70.52,151.73,83
4/9/2019,44.99,65.7,125.54,22.85,69.87,148.94,81.93
4/10/2019,45.04,66.97,125.49,23.1,69.81,150.49,81.56
4/11/2019,44.87,66.37,125.99,22.98,70.04,150.92,81.95
4/12/2019,44.67,67.37,119.76,23.05,70.6,168.32,80.92
4/15/2019,44.67,66.34,120.14,23.09,70.09,167.74,80.65
4/16/2019,44.48,65.84,121.17,23.05,70.24,171.24,81.2
4/17/2019,44.62,65.78,120.27,23.45,69.73,173,81.43
4/18/2019,44.39,65.9,119.86,23.32,69.14,175.06,81.13
4/22/2019,45.04,66.96,121.9,23.88,69.93,175.89,82.9
4/23/2019,45.02,66.45,122.02,23.68,69.87,175.72,83.38
4/24/2019,44.13,64.7,118.28,22.96,70.03,172.37,81.76
4/25/2019,43.96,63.97,117.9,22.66,69.76,168.01,82.22
4/26/2019,43.31,62.78,117.1,22.39,68.73,164.94,80.49
4/29/2019,43.02,62.65,117.72,22.26,68.62,165.75,79.97
4/30/2019,43.73,63.12,120.06,22.19,67.93,166.46,80.28
5/1/2019,43.08,62.67,117.81,21.76,67.58,157.98,78.67
5/2/2019,42.63,61.29,116.38,21.66,66.85,153.47,77.29
5/3/2019,43.08,62.01,117.27,21.81,66.89,156.09,77.47
5/6/2019,42.93,61.88,118.4,21.48,66.22,156.29,77.13
5/7/2019,42.22,61,118.27,21.28,66.33,147.97,76.72
5/8/2019,42.28,61.43,117.5,21.24,66.02,153.77,76.84
5/9/2019,41.65,61.54,121.19,20.95,66.04,153.4,76.77
5/10/2019,41.5,61.92,121.99,21.11,67.22,151.65,76.56
5/13/2019,41.23,61.19,120.44,20.92,66.49,147.22,75.71
5/14/2019,41.55,62.32,121.64,21.03,66.97,150.35,75.81
5/15/2019,41.77,62.04,122.14,21.02,67.25,151.49,76.37
5/16/2019,42.28,62.57,120.8,21.49,68.1,155.09,76.36
5/17/2019,42.34,62.1,120.52,20.93,68.17,154.27,75.91
5/20/2019,42.58,62.45,120.84,20.92,67.04,154.21,75.9
5/21/2019,42.75,63.62,121.34,21.01,67.97,157.91,76.25
5/22/2019,42.34,63.05,120.57,20.73,66.91,153.15,75.56
5/23/2019,41.34,59.5,117.87,19.93,65.33,145.58,73.79
5/24/2019,41.76,59.88,118.71,19.95,65.66,147,74.1
5/28/2019,41.48,60.05,118.31,19.48,64.26,147.9,72.61
5/29/2019,41.27,60.14,116.77,19.43,63.84,146.59,72.16
5/30/2019,41.03,58.95,115.38,19.18,64.13,144.43,71.97
5/31/2019,40.72,58.96,113.85,19.15,63.62,141.96,70.77
6/3/2019,41.04,59.42,115.99,19.57,63.78,142.61,71.88
6/4/2019,41.36,59.1,117.3,19.53,65.1,144.62,73.59
6/5/2019,41.04,57.08,117.65,19.14,65.25,141.5,72.98
6/6/2019,41.61,58.2,120.68,19.5,65.98,144,74.31
6/7/2019,42.14,58.96,121.48,19.9,65.99,144.98,74.58
6/10/2019,42.08,59.26,122.29,19.81,65.82,144.73,74.91
6/11/2019,42.34,58.73,121.17,19.93,65.72,146.13,74.84
6/12/2019,41.06,58.55,120.19,19.32,64.45,141.32,74.03
6/13/2019,41.22,59.06,120.91,19.5,65.03,143.25,74.68
6/14/2019,40.91,58.82,120.81,19.44,64.46,141.58,74.35
6/17/2019,40.44,59.01,121.39,19.32,64.81,144.61,75.09
6/18/2019,41.08,59.83,122.93,19.6,65.67,149.79,75.74
6/19/2019,41.09,59.65,122.89,19.38,66.25,148.44,75.32
6/20/2019,41.81,60.7,124.28,19.98,67.76,154.34,76.61
6/21/2019,42.45,60.33,124.93,20.25,68.94,155.21,77.69
6/24/2019,42.18,60.52,124.91,20.03,67.29,151.28,76.95
6/25/2019,41.86,59.77,123.64,19.73,66.72,148.19,76.27
6/26/2019,42.08,62.75,123.93,20.09,67.35,151.24,76.6
6/27/2019,41.62,61.27,123.11,19.78,67.4,150.81,75.82
6/28/2019,41.7,61,124.44,19.78,68.81,153.86,76.63
7/1/2019,42.08,62.25,124.84,20,69.59,151.28,76.56
7/2/2019,41.86,60.1,122.93,19.98,69.36,144.5,75.72
7/3/2019,41.36,60.5,123.35,19.93,70.2,145.55,76.44
7/5/2019,41.03,59.9,123.54,19.85,70.28,146.52,76.13
7/8/2019,41.08,59.89,123.6,20.03,69.57,145.8,76.48
7/9/2019,40.95,59.89,123.35,19.72,69.82,143.36,76.43
7/10/2019,41.22,61.21,125.44,19.98,70.45,146.6,77.51
7/11/2019,41.28,61.46,125.43,20.44,71.06,144.86,77.57
7/12/2019,41.21,61.76,125.98,20.14,71.3,144.29,77.63
7/15/2019,40.69,60.65,125.72,19.89,70.98,140.69,77.08
7/16/2019,40.21,59.75,124.76,19.29,70.15,140.06,75.93
7/17/2019,39.28,59.78,124.14,18.95,69.64,136.34,75.48
